Trying substitutions to: 13
with goodVertices 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15
bad color to improve: 0  6  with index 6
bad color to improve: 0  11  with index 11
bad color to improve: 0  15  with index 15
3 bad colorings on level 1
Solved config  |0, 6| descendents: 
|1, 6, 8, 10, 13 |---| 0, 3, 7, 9, 10, 12, 13, 14|
|1, 1, 0, 0|---> |1, 3| possibles  |15|
|3, 12, 1, 6|---> |2, 3| possibles  |15|
|3, 13, 1, 6|---> |5, 9| possibles  |4, 7, 8|
|3, 14, 1, 6|---> |6, 9| possibles  |7, 12|
|7, 7, 1, 6|---> |5, 9| possibles  |4, 7, 8|
|7, 9, 1, 6|---> |6, 9| possibles  |7, 12|
|7, 10, 1, 6|---> |6, 9| possibles  |7, 12|
|7, 12, 1, 6|---> |6, 9| possibles  |7, 12|
|7, 13, 1, 6|---> |5, 9| possibles  |4, 7, 8|
|7, 14, 1, 6|---> |6, 9| possibles  |7, 12|
|9, 9, 1, 6|---> |1, 3| possibles  |15|
|9, 10, 1, 6|---> |3, 4| possibles  |1, 5|
|9, 12, 1, 6|---> |3, 4| possibles  |1, 5|
|9, 13, 1, 6|---> |6, 9| possibles  |7, 12|
|9, 14, 1, 6|---> |3, 4| possibles  |1, 5|
|10, 10, 1, 6|---> |2, 3| possibles  |15|
|10, 12, 1, 6|---> |2, 3| possibles  |15|
|10, 13, 1, 6|---> |6, 9| possibles  |7, 12|
|10, 14, 1, 6|---> |3, 4| possibles  |1, 5|
|12, 12, 1, 6|---> |2, 3| possibles  |15|
|12, 13, 1, 6|---> |6, 9| possibles  |7, 12|
|12, 14, 1, 6|---> |3, 4| possibles  |1, 5|
|13, 13, 1, 6|---> |5, 9| possibles  |4, 7, 8|
|13, 14, 1, 6|---> |6, 9| possibles  |7, 12|
|14, 14, 1, 6|---> |3, 4| possibles  |1, 5|
|0, 0, 1, 8|---> |1, 9| possibles  |4, 15|
|0, 3, 1, 8|---> |1, 9| possibles  |4, 15|
|0, 7, 1, 8|---> |6, 9| possibles  |7, 12|
|0, 9, 1, 8|---> |1, 9| possibles  |4, 15|
|0, 10, 1, 8|---> |6, 9| possibles  |7, 12|
|0, 12, 1, 8|---> |6, 9| possibles  |7, 12|
|0, 13, 1, 8|---> |6, 9| possibles  |7, 12|
|0, 14, 1, 8|---> |6, 9| possibles  |7, 12|
|3, 3, 1, 8|---> |1, 9| possibles  |4, 15|
|3, 7, 1, 8|---> |5, 9| possibles  |4, 7, 8|
|3, 9, 1, 8|---> |1, 9| possibles  |4, 15|
|3, 10, 1, 8|---> |2, 9| possibles  |8, 12, 15|
|3, 12, 1, 8|---> |2, 9| possibles  |8, 12, 15|
|3, 13, 1, 8|---> |5, 9| possibles  |4, 7, 8|
|3, 14, 1, 8|---> |6, 9| possibles  |7, 12|
|7, 7, 1, 8|---> |5, 9| possibles  |4, 7, 8|
|7, 9, 1, 8|---> |6, 9| possibles  |7, 12|
|7, 10, 1, 8|---> |6, 9| possibles  |7, 12|
|7, 12, 1, 8|---> |6, 9| possibles  |7, 12|
|7, 13, 1, 8|---> |5, 9| possibles  |4, 7, 8|
|7, 14, 1, 8|---> |6, 9| possibles  |7, 12|
|9, 9, 1, 8|---> |1, 9| possibles  |4, 15|
|9, 10, 1, 8|---> |4, 9| possibles  |1, 12|
|9, 12, 1, 8|---> |4, 9| possibles  |1, 12|
|9, 13, 1, 8|---> |6, 9| possibles  |7, 12|
|9, 14, 1, 8|---> |4, 9| possibles  |1, 12|
|10, 10, 1, 8|---> |2, 9| possibles  |8, 12, 15|
|10, 12, 1, 8|---> |2, 9| possibles  |8, 12, 15|
|10, 13, 1, 8|---> |6, 9| possibles  |7, 12|
|10, 14, 1, 8|---> |4, 9| possibles  |1, 12|
|12, 12, 1, 8|---> |2, 9| possibles  |8, 12, 15|
|12, 13, 1, 8|---> |6, 9| possibles  |7, 12|
|12, 14, 1, 8|---> |4, 9| possibles  |1, 12|
|13, 13, 1, 8|---> |5, 9| possibles  |4, 7, 8|
|13, 14, 1, 8|---> |6, 9| possibles  |7, 12|
|14, 14, 1, 8|---> |4, 9| possibles  |1, 12|
|0, 0, 1, 10|---> |1, 4| possibles  |9|
|0, 3, 1, 10|---> |1, 4| possibles  |9|
|0, 7, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|0, 9, 1, 10|---> |1, 4| possibles  |9|
|0, 10, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|0, 12, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|0, 13, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|0, 14, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|3, 3, 1, 10|---> |1, 4| possibles  |9|
|3, 7, 1, 10|---> |5, 15| possibles  |3, 7, 13|
|3, 9, 1, 10|---> |1, 4| possibles  |9|
|3, 10, 1, 10|---> |2, 4| possibles  |10, 12|
|3, 12, 1, 10|---> |2, 4| possibles  |10, 12|
|3, 13, 1, 10|---> |5, 15| possibles  |3, 7, 13|
|3, 14, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|7, 7, 1, 10|---> |5, 15| possibles  |3, 7, 13|
|7, 9, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|7, 10, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|7, 12, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|7, 13, 1, 10|---> |5, 15| possibles  |3, 7, 13|
|7, 14, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|9, 9, 1, 10|---> |1, 4| possibles  |9|
|9, 10, 1, 10|---> |4, 4| possibles  |1, 5, 9, 10, 12, 14|
|9, 12, 1, 10|---> |4, 4| possibles  |1, 5, 9, 10, 12, 14|
|9, 13, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|9, 14, 1, 10|---> |4, 4| possibles  |1, 5, 9, 10, 12, 14|
|10, 10, 1, 10|---> |2, 4| possibles  |10, 12|
|10, 12, 1, 10|---> |2, 4| possibles  |10, 12|
|10, 13, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|10, 14, 1, 10|---> |4, 4| possibles  |1, 5, 9, 10, 12, 14|
|12, 12, 1, 10|---> |2, 4| possibles  |10, 12|
|12, 13, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|12, 14, 1, 10|---> |4, 4| possibles  |1, 5, 9, 10, 12, 14|
|13, 13, 1, 10|---> |5, 15| possibles  |3, 7, 13|
|13, 14, 1, 10|---> |4, 6| possibles  |9, 10, 12, 14|
|14, 14, 1, 10|---> |4, 4| possibles  |1, 5, 9, 10, 12, 14|
|0, 0, 1, 13|---> |1, 15| possibles  |3, 9|
|0, 3, 1, 13|---> |1, 15| possibles  |3, 9|
|0, 7, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|0, 9, 1, 13|---> |1, 15| possibles  |3, 9|
|0, 10, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|0, 12, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|0, 13, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|0, 14, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|3, 3, 1, 13|---> |1, 15| possibles  |3, 9|
|3, 7, 1, 13|---> |5, 15| possibles  |3, 7, 13|
|3, 9, 1, 13|---> |1, 15| possibles  |3, 9|
|3, 10, 1, 13|---> |2, 15| possibles  |3, 10|
|3, 12, 1, 13|---> |2, 15| possibles  |3, 10|
|3, 13, 1, 13|---> |5, 15| possibles  |3, 7, 13|
|3, 14, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|7, 7, 1, 13|---> |5, 15| possibles  |3, 7, 13|
|7, 9, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|7, 10, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|7, 12, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|7, 13, 1, 13|---> |5, 15| possibles  |3, 7, 13|
|7, 14, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|9, 9, 1, 13|---> |1, 15| possibles  |3, 9|
|9, 10, 1, 13|---> |4, 15| possibles  |1, 9, 10, 14|
|9, 12, 1, 13|---> |4, 15| possibles  |1, 9, 10, 14|
|9, 13, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|9, 14, 1, 13|---> |4, 15| possibles  |1, 9, 10, 14|
|10, 10, 1, 13|---> |2, 15| possibles  |3, 10|
|10, 12, 1, 13|---> |2, 15| possibles  |3, 10|
|10, 13, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|10, 14, 1, 13|---> |4, 15| possibles  |1, 9, 10, 14|
|12, 12, 1, 13|---> |2, 15| possibles  |3, 10|
|12, 13, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|12, 14, 1, 13|---> |4, 15| possibles  |1, 9, 10, 14|
|13, 13, 1, 13|---> |5, 15| possibles  |3, 7, 13|
|13, 14, 1, 13|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|14, 14, 1, 13|---> |4, 15| possibles  |1, 9, 10, 14|
|1, 1, 3, 3|---> |1, 3| possibles  |15|
|1, 6, 3, 3|---> |1, 3| possibles  |15|
|1, 8, 3, 3|---> |1, 9| possibles  |4, 15|
|1, 10, 3, 3|---> |1, 4| possibles  |9|
|1, 13, 3, 3|---> |1, 15| possibles  |3, 9|
|6, 6, 3, 3|---> |1, 3| possibles  |15|
|6, 8, 3, 3|---> |1, 9| possibles  |4, 15|
|6, 10, 3, 3|---> |1, 7| possibles  |9, 15|
|6, 13, 3, 3|---> |1, 12| possibles  |4, 9|
|8, 8, 3, 3|---> |1, 2| possibles  |3, 15|
|8, 10, 3, 3|---> |1, 2| possibles  |3, 15|
|8, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|10, 10, 3, 3|---> |1, 2| possibles  |3, 15|
|10, 13, 3, 3|---> |1, 6| possibles  |0, 3, 9|
|13, 13, 3, 3|---> |1, 5| possibles  |3, 4|
|1, 1, 3, 7|---> |3, 15| possibles  |1, 2|
|1, 6, 3, 7|---> |3, 15| possibles  |1, 2|
|1, 8, 3, 7|---> |5, 9| possibles  |4, 7, 8|
|1, 10, 3, 7|---> |4, 6| possibles  |9, 10, 12, 14|
|1, 13, 3, 7|---> |5, 15| possibles  |3, 7, 13|
|6, 6, 3, 7|---> |3, 15| possibles  |1, 2|
|6, 8, 3, 7|---> |5, 9| possibles  |4, 7, 8|
|6, 10, 3, 7|---> |6, 7| possibles  |9, 10|
|6, 13, 3, 7|---> |5, 12| possibles  |4, 13|
|8, 8, 3, 7|---> |2, 5| possibles  |3, 8|
|8, 10, 3, 7|---> |2, 5| possibles  |3, 8|
|8, 13, 3, 7|---> |5, 5| possibles  |3, 4, 7, 8, 13|
|10, 10, 3, 7|---> |2, 5| possibles  |3, 8|
|10, 13, 3, 7|---> |5, 6| possibles  |3, 7, 13|
|13, 13, 3, 7|---> |5, 5| possibles  |3, 4, 7, 8, 13|
|1, 1, 3, 9|---> |1, 3| possibles  |15|
|1, 6, 3, 9|---> |1, 3| possibles  |15|
|1, 8, 3, 9|---> |1, 9| possibles  |4, 15|
|1, 10, 3, 9|---> |1, 4| possibles  |9|
|1, 13, 3, 9|---> |1, 15| possibles  |3, 9|
|6, 6, 3, 9|---> |1, 3| possibles  |15|
|6, 8, 3, 9|---> |1, 9| possibles  |4, 15|
|6, 10, 3, 9|---> |1, 7| possibles  |9, 15|
|6, 13, 3, 9|---> |1, 12| possibles  |4, 9|
|8, 8, 3, 9|---> |1, 2| possibles  |3, 15|
|8, 10, 3, 9|---> |1, 2| possibles  |3, 15|
|8, 13, 3, 9|---> |1, 5| possibles  |3, 4|
|10, 10, 3, 9|---> |1, 2| possibles  |3, 15|
|10, 13, 3, 9|---> |1, 6| possibles  |0, 3, 9|
|13, 13, 3, 9|---> |1, 5| possibles  |3, 4|
|1, 1, 3, 10|---> |2, 3| possibles  |15|
|1, 6, 3, 10|---> |2, 3| possibles  |15|
|1, 8, 3, 10|---> |2, 9| possibles  |8, 12, 15|
|1, 10, 3, 10|---> |2, 4| possibles  |10, 12|
|1, 13, 3, 10|---> |2, 15| possibles  |3, 10|
|6, 6, 3, 10|---> |2, 3| possibles  |15|
|6, 8, 3, 10|---> |2, 9| possibles  |8, 12, 15|
|6, 10, 3, 10|---> |2, 7| possibles  |10, 15|
|6, 13, 3, 10|---> |6, 12| possibles  |9, 13|
|8, 8, 3, 10|---> |2, 2| possibles  |3, 8, 10, 12, 15|
|8, 10, 3, 10|---> |2, 2| possibles  |3, 8, 10, 12, 15|
|8, 13, 3, 10|---> |2, 5| possibles  |3, 8|
|10, 10, 3, 10|---> |2, 2| possibles  |3, 8, 10, 12, 15|
|10, 13, 3, 10|---> |2, 6| possibles  |3, 10, 12|
|13, 13, 3, 10|---> |2, 5| possibles  |3, 8|
|1, 1, 3, 12|---> |2, 3| possibles  |15|
|1, 6, 3, 12|---> |2, 3| possibles  |15|
|1, 8, 3, 12|---> |2, 9| possibles  |8, 12, 15|
|1, 10, 3, 12|---> |2, 4| possibles  |10, 12|
|1, 13, 3, 12|---> |2, 15| possibles  |3, 10|
|6, 6, 3, 12|---> |2, 3| possibles  |15|
|6, 8, 3, 12|---> |2, 9| possibles  |8, 12, 15|
|6, 10, 3, 12|---> |2, 7| possibles  |10, 15|
|6, 13, 3, 12|---> |6, 12| possibles  |9, 13|
|8, 8, 3, 12|---> |2, 2| possibles  |3, 8, 10, 12, 15|
|8, 10, 3, 12|---> |2, 2| possibles  |3, 8, 10, 12, 15|
|8, 13, 3, 12|---> |2, 5| possibles  |3, 8|
|10, 10, 3, 12|---> |2, 2| possibles  |3, 8, 10, 12, 15|
|10, 13, 3, 12|---> |2, 6| possibles  |3, 10, 12|
|13, 13, 3, 12|---> |2, 5| possibles  |3, 8|
|1, 1, 3, 13|---> |3, 15| possibles  |1, 2|
|1, 6, 3, 13|---> |3, 15| possibles  |1, 2|
|1, 8, 3, 13|---> |5, 9| possibles  |4, 7, 8|
|1, 10, 3, 13|---> |4, 6| possibles  |9, 10, 12, 14|
|1, 13, 3, 13|---> |5, 15| possibles  |3, 7, 13|
|6, 6, 3, 13|---> |3, 15| possibles  |1, 2|
|6, 8, 3, 13|---> |5, 9| possibles  |4, 7, 8|
|6, 10, 3, 13|---> |6, 7| possibles  |9, 10|
|6, 13, 3, 13|---> |5, 12| possibles  |4, 13|
|8, 8, 3, 13|---> |2, 5| possibles  |3, 8|
|8, 10, 3, 13|---> |2, 5| possibles  |3, 8|
|8, 13, 3, 13|---> |5, 5| possibles  |3, 4, 7, 8, 13|
|10, 10, 3, 13|---> |2, 5| possibles  |3, 8|
|10, 13, 3, 13|---> |5, 6| possibles  |3, 7, 13|
|13, 13, 3, 13|---> |5, 5| possibles  |3, 4, 7, 8, 13|
|1, 1, 3, 14|---> |3, 15| possibles  |1, 2|
|1, 6, 3, 14|---> |3, 15| possibles  |1, 2|
|1, 8, 3, 14|---> |6, 9| possibles  |7, 12|
|1, 10, 3, 14|---> |4, 6| possibles  |9, 10, 12, 14|
|1, 13, 3, 14|---> |6, 15| possibles  |3, 7, 9, 10, 13, 14|
|6, 6, 3, 14|---> |3, 15| possibles  |1, 2|
|6, 8, 3, 14|---> |6, 9| possibles  |7, 12|
|6, 10, 3, 14|---> |6, 7| possibles  |9, 10|
|6, 13, 3, 14|---> |6, 12| possibles  |9, 13|
|8, 8, 3, 14|---> |2, 6| possibles  |3, 10, 12|
|8, 10, 3, 14|---> |2, 6| possibles  |3, 10, 12|
|8, 13, 3, 14|---> |5, 6| possibles  |3, 7, 13|
|10, 10, 3, 14|---> |2, 6| possibles  |3, 10, 12|
|10, 13, 3, 14|---> |6, 6| possibles  |0, 3, 7, 9, 10, 12, 13, 14|
|13, 13, 3, 14|---> |5, 6| possibles  |3, 7, 13|
|0, 0, 6, 6|---> |1, 3| possibles  |15|
|0, 3, 6, 6|---> |1, 3| possibles  |15|
|0, 7, 6, 6|---> |6, 7| possibles  |9, 10|
|0, 9, 6, 6|---> |1, 3| possibles  |15|
|0, 10, 6, 6|---> |6, 7| possibles  |9, 10|
|0, 12, 6, 6|---> |6, 7| possibles  |9, 10|
